pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Europe	Japan	chr2	16800001	16820000	0.003682561177345	19553	85542	23228942	69686914
Europe	Japan	chr2	16820001	16840000	0.0017472012887168	19848	41198	23579424	70738272
Europe	Japan	chr2	16840001	16860000	0.0039196645301598	19455	90592	23112182	69337978
Europe	Japan	chr2	16860001	16880000	0.0046481143987513	19395	107096	23040741	69124299
Europe	Japan	chr2	16880001	16900000	0.0033631578003456	19619	78386	23307262	69922226
Europe	Japan	chr2	16900001	16920000	0.0020484236192773	19476	47395	23137304	69412648
Europe	Japan	chr2	16920001	16940000	0.0045658913296029	19585	106234	23266870	69801050
Europe	Japan	chr2	16940001	16960000	0.0061169851086854	19238	139800	22854396	68564580
Europe	Japan	chr2	16960001	16980000	0.0047909458386836	19227	109431	22841210	68525494
Europe	Japan	chr2	16980001	17000000	0.0036998952509605	19545	85909	23219306	69658534
Europe	Japan	chr2	17000001	17020000	0.0052623396229281	19502	121919	23168212	69505292
Europe	Japan	chr2	17020001	17040000	0.0054368055504015	19281	124534	22905730	68717582
Europe	Japan	chr2	17040001	17060000	0.0026842827511025	19738	62943	23448722	70346254
Europe	Japan	chr2	17060001	17080000	0.0059139058875752	19335	135839	22969422	68910498
Europe	Japan	chr2	17080001	17100000	0.002645295883892	19774	62142	23491512	70474536
Europe	Japan	chr2	17100001	17120000	0.0040316525244239	19506	93426	23173128	69519384
Europe	Japan	chr2	17120001	17140000	0.0080719393987917	19555	187521	23231220	69694140
Europe	Japan	chr2	17140001	17160000	0.0023399665293821	19738	54869	23448626	70346350
Europe	Japan	chr2	17160001	17180000	0.0030338060393878	19624	70728	23313290	69939958
Europe	Japan	chr2	17180001	17200000	0.0035842433225706	19490	82990	23154120	69462360
Europe	Japan	chr2	17200001	17220000	0.0068844432513571	19416	158798	23066208	69198624
Europe	Japan	chr2	17220001	17240000	0.0037037381258615	19563	86078	23240844	69722532
Europe	Japan	chr2	17240001	17260000	0.0024805443431972	19666	57952	23362614	70090218
Europe	Japan	chr2	17260001	17280000	0.0064181232405531	19474	148484	23135112	69405336
Europe	Japan	chr2	17280001	17300000	0.0040496604070487	19206	92400	22816728	68450184
Europe	Japan	chr2	17300001	17320000	0.0075521880386705	18997	170440	22568294	67705450
Europe	Japan	chr2	17320001	17340000	0.0041386050468039	19534	96042	23206370	69619198
Europe	Japan	chr2	17340001	17360000	0.0048161969886713	19342	110668	22978296	68934888
Europe	Japan	chr2	17360001	17380000	0.0097768274657499	17795	206684	21140191	63421649
Europe	Japan	chr2	17380001	17400000	0.0037107258054685	19611	86452	23297868	69893604
Europe	Japan	chr2	17400001	17420000	0.0034334221965517	19517	79608	23186196	69558588
Europe	Japan	chr2	17420001	17440000	0.0029491825664997	19703	69032	23407164	70221492
Europe	Japan	chr2	17440001	17460000	0.00890547942813	19375	204981	23017402	69052598
Europe	Japan	chr2	17460001	17480000	0.0037217119875142	19744	87296	23455872	70367616
Europe	Japan	chr2	17480001	17500000	0.0046105970776916	19672	107751	23370292	70111052
Europe	Japan	chr2	17500001	17520000	0.0036678256895115	19610	85448	23296636	69890084
Europe	Japan	chr2	17520001	17540000	0.0038368156904242	19492	88847	23156442	69469542
Europe	Japan	chr2	17540001	17560000	0.0064385191496153	19598	149903	23282217	69847479
Europe	Japan	chr2	17560001	17580000	0.0015131412100181	19596	35226	23280048	69840144
Europe	Japan	chr2	17580001	17600000	0.0010077954282874	19715	23604	23421420	70264260
Europe	Japan	chr2	17600001	17620000	0.0034246886923645	19614	79800	23301388	69904340
Europe	Japan	chr2	17620001	17640000	0.0037458467195869	19726	87782	23434488	70303464
Europe	Japan	chr2	17640001	17660000	0.0024673744087856	19583	57402	23264406	69794010
Europe	Japan	chr2	17660001	17680000	0.0073637983407394	19330	169102	22963964	68892196
Europe	Japan	chr2	17680001	17700000	0.0045834905155468	19141	104224	22739002	68219030
Europe	Japan	chr2	17700001	17720000	0.000979814541603	19615	22832	23302369	69908111
Europe	Japan	chr2	17720001	17740000	0.003485854078027	19420	80422	23070960	69212880
Europe	Japan	chr2	17740001	17760000	0.0035665294924554	19575	82940	23255100	69765300
Europe	Japan	chr2	17760001	17780000	0.004331342593445	19748	101616	23460624	70381872
Europe	Japan	chr2	17780001	17800000	0.0052911827733713	19523	122720	23193302	69579994
Europe	Japan	chr2	17800001	17820000	0.0044997442617594	19413	103776	23062644	69187932
Europe	Japan	chr2	17820001	17840000	0.003257727339526	19658	76080	23353704	70061112
Europe	Japan	chr2	17840001	17860000	0.0030217076872006	19312	69326	22942656	68827968
Europe	Japan	chr2	17860001	17880000	0.0035366963680736	19683	82700	23383404	70150212
Europe	Japan	chr2	17880001	17900000	0.0091742699280071	19123	208422	22718102	68154394
Europe	Japan	chr2	17900001	17920000	0.0089794995705539	19058	203303	22640794	67922822
Europe	Japan	chr2	17920001	17940000	0.0043693331119114	19606	101770	23291884	69875828
Europe	Japan	chr2	17940001	17960000	0.0075303142501197	18914	169204	22469713	67409615
Europe	Japan	chr2	17960001	17980000	0.004710837583058	19518	109232	23187384	69562152
Europe	Japan	chr2	17980001	18000000	0.0103288261220828	19323	237105	22955658	68867238
Europe	Japan	chr2	18000001	18020000	0.0124423516217402	19286	285076	22911746	68735326
Europe	Japan	chr2	18020001	18040000	0.0068006847182542	18936	152986	22495676	67488196
Europe	Japan	chr2	18040001	18060000	0.0072426296190598	19296	166026	22923442	68771150
Europe	Japan	chr2	18060001	18080000	0.0075982524254988	19296	174178	22923429	68771163
Europe	Japan	chr2	18080001	18100000	0.00949629264837	19147	216008	22746561	68239983
Europe	Japan	chr2	18100001	18120000	0.0029161944397995	19572	67806	23251536	69754608
Europe	Japan	chr2	18120001	18140000	0.0072158478040848	19074	163510	22659846	67979802
Europe	Japan	chr2	18140001	18160000	0.0161724969943321	18861	362361	22406002	67221470
Europe	Japan	chr2	18160001	18180000	0.0044201970399905	19471	102246	23131548	69394644
Europe	Japan	chr2	18180001	18200000	0.0035119167194638	19610	81816	23296680	69890040
Europe	Japan	chr2	18200001	18220000	0.0021962402708944	19664	51306	23360832	70082496
Europe	Japan	chr2	18220001	18240000	0.0057838556637393	19451	133651	23107596	69323556
Europe	Japan	chr2	18240001	18260000	0.0017822195157255	19656	41617	23351220	70054092
Europe	Japan	chr2	18260001	18280000	0.0038106171730037	19140	86646	22738049	68215231
Europe	Japan	chr2	18280001	18300000	0.0051828846388194	19562	120448	23239568	69719056
Europe	Japan	chr2	18300001	18320000	0.0092981076220599	18927	209060	22484145	67456959
Europe	Japan	chr2	18320001	18340000	0.0052262926062187	19337	120059	22972116	68917308
Europe	Japan	chr2	18340001	18360000	0.004187048784712	19548	97234	23222562	69669534
Europe	Japan	chr2	18360001	18380000	0.0056643101019159	19463	130969	23121792	69366384
Europe	Japan	chr2	18380001	18400000	0.0068037696082604	19105	154410	22694772	68092188
Europe	Japan	chr2	18400001	18420000	0.0024578142191221	19463	56828	23121357	69366819
Europe	Japan	chr2	18420001	18440000	0.0055504807268573	18959	125007	22521833	67571335
Europe	Japan	chr2	18440001	18460000	0.0019456219936377	19577	45250	23257344	69772560
Europe	Japan	chr2	18460001	18480000	0.0034615486295114	19741	81181	23452220	70357012
Europe	Japan	chr2	18480001	18500000	0.0052778251256788	19413	121718	23062151	69188425
Europe	Japan	chr2	18500001	18520000	0.0041906766423263	19688	98016	23389063	70168313
Europe	Japan	chr2	18520001	18540000	0.006012729918491	19255	137537	22874302	68625458
Europe	Japan	chr2	18540001	18560000	0.0062486460479168	19413	144107	23062116	69188460
Europe	Japan	chr2	18560001	18580000	0.0053553495498982	19514	124150	23182427	69548101
Europe	Japan	chr2	18580001	18600000	0.0026731064114241	19795	62862	23516460	70549380
Europe	Japan	chr2	18600001	18620000	0.0086022454085637	19119	195386	22713372	68140116
Europe	Japan	chr2	18620001	18640000	0.0043456713673508	19509	100718	23176626	69530142
Europe	Japan	chr2	18640001	18660000	0.0031494457849074	19655	73540	23350140	70050420
Europe	Japan	chr2	18660001	18680000	0.002339019162399	19675	54672	23373900	70121700
Europe	Japan	chr2	18680001	18700000	0.0033307200759006	19565	77416	23243022	69729858
Europe	Japan	chr2	18700001	18720000	0.0069795156911938	19428	161090	23080398	69241458
Europe	Japan	chr2	18720001	18740000	0.002518631293054	19705	58960	23409540	70228620
Europe	Japan	chr2	18740001	18760000	0.0081336941508986	18927	182888	22485232	67455872
Europe	Japan	chr2	18760001	18780000	0.003374973924279	19643	78758	23335884	70007652
Europe	Japan	chr2	18780001	18800000	0.0076261445251152	19529	176930	23200452	69601356
Europe	Japan	chr2	18800001	18820000	0.0022714036414799	19269	51996	22891572	68674716
Europe	Japan	chr2	18820001	18840000	0.0025946263997212	19353	59654	22991364	68974092
Europe	Japan	chr2	18840001	18860000	0.0030075248766169	19571	69926	23250348	69751044
Europe	Japan	chr2	18860001	18880000	0.0083771379426011	18866	187755	22412786	67238446
Europe	Japan	chr2	18880001	18900000	0.0067937310655757	19055	153792	22637340	67912020
Europe	Japan	chr2	18900001	18920000	0.0018230073872779	19195	41571	22803528	68411112
Europe	Japan	chr2	18920001	18940000	0.0068775908830132	19247	157258	22865274	68596470
Europe	Japan	chr2	18940001	18960000	0.0047350552159073	19341	108796	22976712	68931720
Europe	Japan	chr2	18960001	18980000	0.002960506532673	19539	68720	23212244	69637084
Europe	Japan	chr2	18980001	19000000	0.0033940165745323	19195	77396	22803660	68410980
Europe	Japan	chr2	19000001	19020000	0.0013372324760588	19564	31080	23242032	69726096
Europe	Japan	chr2	19020001	19040000	0.0031907238097338	19539	74064	23212288	69637040
Europe	Japan	chr2	19040001	19060000	0.0012060476155012	19802	28372	23524776	70574328
Europe	Japan	chr2	19060001	19080000	0.0050508047824978	19460	116766	23118296	69355624
Europe	Japan	chr2	19080001	19100000	0.0038110775447099	19524	88396	23194490	69583558
Europe	Japan	chr2	19100001	19120000	0.0041216193831715	19412	95050	23061324	69184500
Europe	Japan	chr2	19120001	19140000	0.0044575866634087	19512	103328	23180256	69540768
Europe	Japan	chr2	19140001	19160000	0.0055437915133735	19245	126745	22862512	68589728
Europe	Japan	chr2	19160001	19180000	0.003102507469544	19464	71740	23123232	69369696
Europe	Japan	chr2	19180001	19200000	0.0017027289499629	19613	39674	23300244	69900732
Europe	Japan	chr2	19200001	19220000	0.0039889576864583	19405	91958	23053140	69159420
Europe	Japan	chr2	19220001	19240000	0.0059445612191276	19376	136836	23018688	69056064
Europe	Japan	chr2	19240001	19260000	0.0022568206732132	19765	52992	23480820	70442460
Europe	Japan	chr2	19260001	19280000	0.0037918820120116	19598	88284	23282370	69847326
Europe	Japan	chr2	19280001	19300000	0.0048878869041884	19658	114150	23353650	70061166
Europe	Japan	chr2	19300001	19320000	0.0072262847874756	19257	165313	22876624	68632640
Europe	Japan	chr2	19320001	19340000	0.0053107504255175	19330	121955	22963798	68892362
Europe	Japan	chr2	19340001	19360000	0.0042251560267369	19602	98390	23286714	69861990
Europe	Japan	chr2	19360001	19380000	0.0022611167665092	19738	53020	23448590	70346386
Europe	Japan	chr2	19380001	19400000	0.0035100597258417	19483	81243	23145760	69437456
Europe	Japan	chr2	19400001	19420000	0.0042652809260233	19378	98190	23020758	69063498
Europe	Japan	chr2	19420001	19440000	0.0039767650678159	19358	91452	22996581	68992635
Europe	Japan	chr2	19440001	19460000	0.0068651082254436	19123	155958	22717486	68155010
Europe	Japan	chr2	19460001	19480000	0.0059897224500298	19079	135759	22665324	67998084
Europe	Japan	chr2	19480001	19500000	0.0103775542918108	19062	235002	22645220	67937404
Europe	Japan	chr2	19500001	19520000	0.0070169980590367	19389	161629	23033924	69102604
Europe	Japan	chr2	19520001	19540000	0.0055018469806701	19464	127220	23123144	69369784
Europe	Japan	chr2	19540001	19560000	0.0059798773513265	19356	137506	22994786	68984926
Europe	Japan	chr2	19560001	19580000	0.0068642254671356	19790	161380	23510300	70531780
Europe	Japan	chr2	19580001	19600000	0.0101930738568062	19272	233368	22894762	68685782
Europe	Japan	chr2	19600001	19620000	0.0034062919206299	19668	79590	23365584	70096752
Europe	Japan	chr2	19620001	19640000	0.0031451160302985	19666	73480	23363208	70089624
Europe	Japan	chr2	19640001	19660000	0.0028285184741214	19718	66258	23424984	70274952
Europe	Japan	chr2	19660001	19680000	0.0021462447356739	19904	50750	23645952	70937856
Europe	Japan	chr2	19680001	19700000	0.0039501654958664	19813	92978	23537748	70613628
Europe	Japan	chr2	19700001	19720000	0.0059210877175483	19477	137006	23138654	69416050
Europe	Japan	chr2	19720001	19740000	0.0047833502642788	19194	109072	22802428	68407460
Europe	Japan	chr2	19740001	19760000	0.0056501274214383	19433	130441	23086382	69259234
Europe	Japan	chr2	19760001	19780000	0.0025366304159398	19753	59526	23466564	70399692
Europe	Japan	chr2	19780001	19800000	0.0044654447067366	19279	102273	22903206	68710602
Europe	Japan	chr2	19800001	19820000	0.0028857407090529	19741	67677	23452211	70357021
Europe	Japan	chr2	19820001	19840000	0.0041516865581784	19336	95365	22970183	68914489
Europe	Japan	chr2	19840001	19860000	0.0055849389837195	19354	128412	22992552	68977656
Europe	Japan	chr2	19860001	19880000	0.0052163315777686	19221	119112	22834438	68503754
Europe	Japan	chr2	19880001	19900000	0.0028883453805485	19393	66544	23038796	69116740
Europe	Japan	chr2	19900001	19920000	0.0034861265553642	19462	80602	23120790	69362634
Europe	Japan	chr2	19920001	19940000	0.0023174355253855	19673	54162	23371524	70114572
Europe	Japan	chr2	19940001	19960000	0.0027166262674624	19494	62914	23158872	69476616
Europe	Japan	chr2	19960001	19980000	0.0006472722522105	19845	15260	23575860	70727580
Europe	Japan	chr2	19980001	20000000	0.0011340455251521	19790	26662	23510520	70531560
Europe	Japan	chr2	20000001	20020000	0.0017435434380064	19487	40364	23150556	69451668
Europe	Japan	chr2	20020001	20040000	0.0018164771360794	19712	42538	23417856	70253568
Europe	Japan	chr2	20040001	20060000	0.0023809870601507	19418	54926	23068584	69205752
Europe	Japan	chr2	20060001	20080000	0.0040948901609342	19169	93252	22772772	68318316
Europe	Japan	chr2	20080001	20100000	0.0037749871298459	19572	87774	23251470	69754674
Europe	Japan	chr2	20100001	20120000	0.0051472099484673	19724	120610	23432112	70296336
Europe	Japan	chr2	20120001	20140000	0.0054365718706725	19636	126822	23327568	69982704
Europe	Japan	chr2	20140001	20160000	0.0107454088183553	19486	248739	23148398	69449074
Europe	Japan	chr2	20160001	20180000	0.0054368441621996	19337	124897	22972334	68917090
Europe	Japan	chr2	20180001	20200000	0.0033129432181371	19619	77216	23307372	69922116
Europe	Japan	chr2	20200001	20220000	0.0043399418464223	19468	100370	23127038	69384898
Europe	Japan	chr2	20220001	20240000	0.0009837237206082	19862	23212	23596056	70788168
Europe	Japan	chr2	20240001	20260000	0.0046722991260977	19599	108788	23283612	69850836
Europe	Japan	chr2	20260001	20280000	0.0039038680593375	19478	90334	23139614	69419842
Europe	Japan	chr2	20280001	20300000	0.0040059052163995	19744	93962	23455872	70367616
Europe	Japan	chr2	20300001	20320000	0.0043175920216324	19316	99076	22947050	68842582
Europe	Japan	chr2	20320001	20340000	0.0048424221071204	19314	111108	22944716	68835412
Europe	Japan	chr2	20340001	20360000	0.0023030961396772	19650	53762	23343359	70033441
Europe	Japan	chr2	20360001	20380000	0.0069072740650175	19481	159858	23143428	69430284
Europe	Japan	chr2	20380001	20400000	0.0034118771241277	19660	79688	23356058	70068262
Europe	Japan	chr2	20400001	20420000	0.0030256520110942	19160	68870	22762036	68286284
Europe	Japan	chr2	20420001	20440000	0.0028003940315087	19592	65180	23275296	69825888
Europe	Japan	chr2	20440001	20460000	0.00160427504536	19613	37380	23300244	69900732
Europe	Japan	chr2	20460001	20480000	0.0045552870658099	19557	105836	23233662	69701202
Europe	Japan	chr2	20480001	20500000	0.0057228740896899	19498	132562	23163536	69490960
Europe	Japan	chr2	20500001	20520000	0.0042395007449593	19602	98726	23287176	69861528
Europe	Japan	chr2	20520001	20540000	0.0021043343542073	19690	49224	23391720	70175160
Europe	Japan	chr2	20540001	20560000	0.0056820550884618	19542	131914	23215896	69647688
Europe	Japan	chr2	20560001	20580000	0.0047705835052827	18914	107194	22469788	67409540
Europe	Japan	chr2	20580001	20600000	0.0037890241741332	19475	87664	23136300	69408900
Europe	Japan	chr2	20600001	20620000	0.0015094034833944	19301	34610	22929588	68788764
Europe	Japan	chr2	20620001	20640000	0.0013855587118541	19703	32432	23407164	70221492
Europe	Japan	chr2	20640001	20660000	0.0008214882039095	19774	19298	23491512	70474536
Europe	Japan	chr2	20660001	20680000	0.0019007277071793	19685	44450	23385780	70157340
Europe	Japan	chr2	20680001	20700000	0.0044792024129896	19481	103664	23143406	69430306
Europe	Japan	chr2	20700001	20720000	0.0018642199152171	19805	43862	23528340	70585020
Europe	Japan	chr2	20720001	20740000	0.0009837421254744	19812	23154	23536656	70609968
Europe	Japan	chr2	20740001	20760000	0.003931412346115	19561	91360	23238468	69715404
Europe	Japan	chr2	20760001	20780000	0.0051869771912842	19503	120180	23169564	69508692
Europe	Japan	chr2	20780001	20800000	0.0057961097379952	19345	133205	22981794	68945646
Europe	Japan	chr2	20800001	20820000	0.0072120108688423	19112	163748	22704902	68115322
Europe	Japan	chr2	20820001	20840000	0.0042797195869918	19442	98849	23097074	69291310
Europe	Japan	chr2	20840001	20860000	0.0012149051565405	19738	28488	23448744	70346232
Europe	Japan	chr2	20860001	20880000	0.0034307439652651	19756	80520	23470128	70410384
Europe	Japan	chr2	20880001	20900000	0.0080168735088723	19272	183543	22894586	68685958
Europe	Japan	chr2	20900001	20920000	0.0048084737790901	19461	111170	23119602	69359070
Europe	Japan	chr2	20920001	20940000	0.015905218762426	18924	357557	22480483	67446365
Europe	Japan	chr2	20940001	20960000	0.008593937532938	19266	196695	22887646	68664386
Europe	Japan	chr2	20960001	20980000	0.007471626141531	19352	171774	22990176	68970528
Europe	Japan	chr2	20980001	21000000	0.0037591719644097	19585	87464	23266826	69801094
Europe	Japan	chr2	21000001	21020000	0.002038706929652	19669	47638	23366772	70100316
Europe	Japan	chr2	21020001	21040000	0.0045999284057835	19470	106398	23130360	69391080
Europe	Japan	chr2	21040001	21060000	0.0045298191092985	19451	104674	23107766	69323386
Europe	Japan	chr2	21060001	21080000	0.00825746967229	19360	189913	22998934	68999786
Europe	Japan	chr2	21080001	21100000	0.0037955809990269	19617	88456	23304996	69914988
Europe	Japan	chr2	21100001	21120000	0.0064510286904908	19335	148180	22969980	68909940
Europe	Japan	chr2	21120001	21140000	0.0025941923388255	19658	60584	23353704	70061112
Europe	Japan	chr2	21140001	21160000	0.0072737431126357	19423	167838	23074502	69223594
Europe	Japan	chr2	21160001	21180000	0.0050098174066532	19555	116384	23231186	69694174
Europe	Japan	chr2	21180001	21200000	0.0052714299779785	19424	121642	23075712	69227136
Europe	Japan	chr2	21200001	21220000	0.0028624645645922	19740	67128	23451120	70353360
Europe	Japan	chr2	21220001	21240000	0.0025496146181431	19729	59758	23438052	70314156
Europe	Japan	chr2	21240001	21260000	0.0009007761838032	19652	21030	23346532	70039772
Europe	Japan	chr2	21260001	21280000	0.0057128350779144	19404	131692	23051952	69155856
Europe	Japan	chr2	21280001	21300000	0.0064299754830198	18871	144152	22418748	67256244
Europe	Japan	chr2	21300001	21320000	0.004909033165863	19158	111725	22759064	68279752
Europe	Japan	chr2	21320001	21340000	0.0038859393014207	19487	89960	23150130	69452094
Europe	Japan	chr2	21340001	21360000	0.0073209600817918	19279	167672	22903007	68710801
Europe	Japan	chr2	21360001	21380000	0.003804529105389	19472	88009	23132692	69398252
Europe	Japan	chr2	21380001	21400000	0.0045822075900757	19332	105233	22965568	68900096
Europe	Japan	chr2	21400001	21420000	0.0042594537588119	19475	98548	23136300	69408900
Europe	Japan	chr2	21420001	21440000	0.0053174689509947	19221	121422	22834548	68503644
Europe	Japan	chr2	21440001	21460000	0.0028342879835148	19467	65548	23126796	69380388
Europe	Japan	chr2	21460001	21480000	0.0131530113124368	18920	295636	22476678	67431162
Europe	Japan	chr2	21480001	21500000	0.0044415503643281	19473	102750	23133814	69401882
Europe	Japan	chr2	21500001	21520000	0.0051472111235943	19393	118586	23038884	69116652
Europe	Japan	chr2	21520001	21540000	0.0055565056896546	19402	128074	23049378	69148926
Europe	Japan	chr2	21540001	21560000	0.0138437249187489	19069	313614	22653874	67962014
Europe	Japan	chr2	21560001	21580000	0.0040842941821759	19309	93690	22939092	68817276
Europe	Japan	chr2	21580001	21600000	0.0035487202067378	19270	81240	22892760	68678280
Europe	Japan	chr2	21600001	21620000	0.0041200666512647	19551	95695	23226566	69679786
Europe	Japan	chr2	21620001	21640000	0.0096148014419656	19014	217185	22588610	67765918
Europe	Japan	chr2	21640001	21660000	0.0027138786005843	19595	63176	23278860	69836580
Europe	Japan	chr2	21660001	21680000	0.00703351998042	18971	158517	22537364	67612828
Europe	Japan	chr2	21680001	21700000	0.0060949666563447	19072	138096	22657384	67972760
Europe	Japan	chr2	21700001	21720000	0.0119413190390262	19033	269998	22610400	67834416
Europe	Japan	chr2	21720001	21740000	0.0046793276590864	19317	107384	22948596	68845788
Europe	Japan	chr2	21740001	21760000	0.0100170060466912	19314	229838	22944780	68835348
Europe	Japan	chr2	21760001	21780000	0.0075547577830084	19458	174636	23116029	69348387
Europe	Japan	chr2	21780001	21800000	0.0059732681396324	19295	136922	22922460	68767380
Europe	Japan	chr2	21800001	21820000	0.0031187013199005	19513	72296	23181444	69544332
Europe	Japan	chr2	21820001	21840000	0.0054884338412224	19275	125678	22898700	68696100
Europe	Japan	chr2	21840001	21860000	0.0051944220057793	19582	120840	23263416	69790248
Europe	Japan	chr2	21860001	21880000	0.0030537937514681	19436	70512	23089968	69269904
Europe	Japan	chr2	21880001	21900000	0.0025765095734167	19723	60370	23430924	70292772
Europe	Japan	chr2	21900001	21920000	0.0026447224338546	19728	61984	23436864	70310592
Europe	Japan	chr2	21920001	21940000	0.0043349709358271	19341	99605	22977086	68931346
Europe	Japan	chr2	21940001	21960000	0.0030190859746154	19631	70410	23321628	69964884
Europe	Japan	chr2	21960001	21980000	0.0074729122396775	19594	173952	23277672	69833016
Europe	Japan	chr2	21980001	22000000	0.0038140857060782	19451	88135	23107766	69323386
Europe	Japan	chr2	22000001	22020000	0.0042506399944511	19636	99157	23327546	69982726
Europe	Japan	chr2	22020001	22040000	0.0011819769256029	19768	27758	23484384	70453152
Europe	Japan	chr2	22040001	22060000	0.0017052359247593	19597	39700	23281236	69843708
Europe	Japan	chr2	22060001	22080000	0.0019454845696883	19625	45358	23314500	69943500
Europe	Japan	chr2	22080001	22100000	0.0101193741678746	19373	232896	23014862	69045634
Europe	Japan	chr2	22100001	22120000	0.0113983364019933	19232	260419	22847106	68543358
Europe	Japan	chr2	22120001	22140000	0.0071023508711098	19402	163702	23048988	69149316
Europe	Japan	chr2	22140001	22160000	0.0068750964970309	19420	158613	23070658	69213182
Europe	Japan	chr2	22160001	22180000	0.0025974025974025	19565	60372	23243220	69729660
Europe	Japan	chr2	22180001	22200000	0.0071207599402232	19331	163522	22964122	68896790
Europe	Japan	chr2	22200001	22220000	0.0053004580691555	19174	120735	22778220	68336628
Europe	Japan	chr2	22220001	22240000	0.0053985594495463	18975	121688	22540828	67628372
Europe	Japan	chr2	22240001	22260000	0.0027932878117962	19316	64097	22946794	68842838
Europe	Japan	chr2	22260001	22280000	0.0034896918789945	19293	79982	22919502	68760834
Europe	Japan	chr2	22280001	22300000	0.0036614346146311	19299	83939	22925167	68783681
Europe	Japan	chr2	22300001	22320000	0.0014384234279348	19533	33378	23204572	69616244
Europe	Japan	chr2	22320001	22340000	0.0033774314360885	19268	77310	22890176	68671360
Europe	Japan	chr2	22340001	22360000	0.0023021759928136	19371	52979	23012576	69038416
Europe	Japan	chr2	22360001	22380000	0.0037173538953064	19005	83927	22577081	67734679
Europe	Japan	chr2	22380001	22400000	0.0040578894970708	19258	92835	22877656	68636360
Europe	Japan	chr2	22400001	22420000	0.0035469499948624	19309	81363	22938863	68817505
Europe	Japan	chr2	22420001	22440000	0.0053176919978615	19283	121806	22905802	68727014
Europe	Japan	chr2	22440001	22460000	0.0069106213989042	19193	157561	22799831	68405305
Europe	Japan	chr2	22460001	22480000	0.0023319748955118	19580	54243	23260542	69783618
Europe	Japan	chr2	22480001	22500000	0.0032930973438723	19386	75841	23030294	69091978
Europe	Japan	chr2	22500001	22520000	0.0039249126969231	19600	91387	23283830	69855370
Europe	Japan	chr2	22520001	22540000	0.0032171463060658	19581	74837	23261920	69786992
Europe	Japan	chr2	22540001	22560000	0.0026851647708559	19792	63136	23512896	70538688
Europe	Japan	chr2	22560001	22580000	0.0031946688745463	19817	75210	23542346	70628038
Europe	Japan	chr2	22580001	22600000	0.0045949908049022	19415	105981	23064464	69195616
Europe	Japan	chr2	22600001	22620000	0.0056788138482282	19304	130231	22932782	68799826
Europe	Japan	chr2	22620001	22640000	0.0039382448843504	19364	90597	23004410	69013318
Europe	Japan	chr2	22640001	22660000	0.0012749445676274	19680	29808	23379840	70139520
Europe	Japan	chr2	22660001	22680000	0.0014288757671666	19835	33670	23563980	70691940
Europe	Japan	chr2	22680001	22700000	0.0054825332545378	19246	125354	22864248	68592744
Europe	Japan	chr2	22700001	22720000	0.0049336156643519	19117	112047	22710930	68133054
Europe	Japan	chr2	22720001	22740000	0.0017517692904443	19457	40492	23114916	69344748
Europe	Japan	chr2	22740001	22760000	0.0044969078386957	19392	103598	23037608	69113176
Europe	Japan	chr2	22760001	22780000	0.0129926610322676	18920	292029	22476458	67431382
Europe	Japan	chr2	22780001	22800000	0.0097424357608768	18892	218655	22443566	67331218
Europe	Japan	chr2	22800001	22820000	0.0052742713145486	19201	120310	22810734	68432418
Europe	Japan	chr2	22820001	22840000	0.0036105790581493	19159	82180	22760892	68282676
Europe	Japan	chr2	22840001	22860000	0.0012977064147255	19484	30038	23146992	69440976
Europe	Japan	chr2	22860001	22880000	0.0029104695525631	18991	65664	22561308	67683924
Europe	Japan	chr2	22880001	22900000	0.0029765340479626	19600	69308	23284800	69854400
Europe	Japan	chr2	22900001	22920000	0.0045718299969656	19790	107486	23510498	70531582
Europe	Japan	chr2	22920001	22940000	0.0096593684436057	19503	223795	23168699	69509557
Europe	Japan	chr2	22940001	22960000	0.0098299500804602	19464	227300	23123210	69369718
Europe	Japan	chr2	22960001	22980000	0.0076404962104751	18960	172092	22523668	67574252
Europe	Japan	chr2	22980001	23000000	0.0093839421046255	19315	215326	22946220	68838660
Europe	Japan	chr2	23000001	23020000	0.0065524743969394	19224	149646	22838090	68514358
Europe	Japan	chr2	23020001	23040000	0.0065356781213259	19387	150528	23031734	69095290
Europe	Japan	chr2	23040001	23060000	0.0063221807961077	19469	146224	23128728	69387960
Europe	Japan	chr2	23060001	23080000	0.002899875091739	19764	68088	23479632	70438896
Europe	Japan	chr2	23080001	23100000	0.0028243489855336	19535	65546	23207472	69622848
Europe	Japan	chr2	23100001	23120000	0.006255819116704	18995	141167	22565710	67698530
Europe	Japan	chr2	23120001	23140000	0.0060181988354054	19399	138690	23045101	69138947
Europe	Japan	chr2	23140001	23160000	0.0050505572021275	19320	115919	22951725	68856915
Europe	Japan	chr2	23160001	23180000	0.0038581292629511	19453	89162	23110164	69330492
Europe	Japan	chr2	23180001	23200000	0.0034840886850756	19454	80522	23111352	69334056
Europe	Japan	chr2	23200001	23220000	0.0022174735347539	19768	52076	23484384	70453152
Europe	Japan	chr2	23220001	23240000	0.0044332392270753	19549	102958	23224102	69672746
Europe	Japan	chr2	23240001	23260000	0.010504340335069	19386	241920	23030480	69091792
Europe	Japan	chr2	23260001	23280000	0.005800939149624	19542	134674	23215896	69647688
